-181.190, -49.283, 14.068, 23.083
-181.188, -49.753, 14.114, 23.116
-181.185, -50.225, 14.160, 23.149
-181.182, -50.698, 14.206, 23.182
-181.180, -51.172, 14.252, 23.215
-181.177, -51.649, 14.298, 23.248
-181.175, -52.126, 14.344, 23.281
-181.172, -52.606, 14.391, 23.314
-181.169, -53.087, 14.438, 23.347
-181.166, -53.569, 14.484, 23.380
-181.164, -54.053, 14.531, 23.413
-181.161, -54.539, 14.579, 23.446
-181.158, -55.026, 14.626, 23.479
-181.155, -55.514, 14.673, 23.512
-181.152, -56.005, 14.721, 23.545
-181.150, -56.497, 14.769, 23.578
-181.147, -56.990, 14.817, 23.611
-181.144, -57.485, 14.865, 23.644
-181.141, -57.982, 14.913, 23.677
-181.138, -58.480, 14.961, 23.710
-181.135, -58.980, 15.010, 23.743
-181.132, -59.482, 15.058, 23.776
-181.129, -59.985, 15.107, 23.809
-181.126, -60.490, 15.156, 23.842
-181.123, -60.996, 15.205, 23.875
-181.120, -61.504, 15.254, 23.908
-181.117, -62.014, 15.303, 23.941
-181.114, -62.525, 15.353, 23.974
-181.111, -63.038, 15.403, 24.007
-181.108, -63.553, 15.452, 24.040
-181.105, -64.069, 15.502, 24.073
-181.101, -64.587, 15.552, 24.106
-181.098, -65.107, 15.603, 24.139
-181.095, -65.629, 15.653, 24.172
-181.092, -66.152, 15.703, 24.205
-181.088, -66.676, 15.754, 24.238
-181.085, -67.203, 15.805, 24.271
-181.082, -67.731, 15.856, 24.304
-181.078, -68.261, 15.907, 24.337
-181.075, -68.792, 15.958, 24.370
-181.072, -69.325, 16.010, 24.403
-181.068, -69.860, 16.061, 24.436
-181.065, -70.397, 16.113, 24.469
-181.061, -70.936, 16.165, 24.502
-181.058, -71.476, 16.217, 24.535
-181.054, -72.018, 16.269, 24.568
-181.051, -72.561, 16.321, 24.601
-181.047, -73.107, 16.374, 24.634
-181.044, -73.654, 16.426, 24.667
-181.040, -74.203, 16.479, 24.700
-181.037, -74.753, 16.532, 24.733
-181.033, -75.306, 16.585, 24.766
-181.029, -75.860, 16.639, 24.799
-181.026, -76.416, 16.692, 24.832
-181.022, -76.974, 16.745, 24.865
-181.018, -77.533, 16.799, 24.898
-181.014, -78.094, 16.853, 24.931
-181.011, -78.658, 16.907, 24.964
-181.007, -79.222, 16.961, 24.997
-181.003, -79.789, 17.016, 25.030
-180.999, -80.358, 17.070, 25.063
-180.995, -80.928, 17.125, 25.096
-180.991, -81.500, 17.179, 25.129
-180.987, -82.074, 17.234, 25.162
-180.983, -82.650, 17.289, 25.195
-180.979, -83.228, 17.345, 25.228
-180.975, -83.808, 17.400, 25.261
-180.971, -84.389, 17.455, 25.294
-180.967, -84.972, 17.511, 25.327
-180.963, -85.557, 17.567, 25.360
-180.959, -86.144, 17.623, 25.393
-180.955, -86.733, 17.679, 25.426
-180.950, -87.324, 17.735, 25.459
-180.946, -87.917, 17.792, 25.492
-180.942, -88.511, 17.847, 25.525
-180.938, -89.107, 17.902, 25.558
-180.933, -89.705, 17.955, 25.591
-180.929, -90.305, 18.006, 25.624
-180.924, -90.906, 18.053, 25.657
-180.920, -91.509, 18.096, 25.690
-180.916, -92.113, 18.134, 25.723
-180.911, -92.718, 18.165, 25.756
-180.907, -93.324, 18.189, 25.789
-180.902, -93.931, 18.204, 25.822
-180.898, -94.537, 18.209, 25.855
-180.893, -95.144, 18.204, 25.888
-180.889, -95.750, 18.188, 25.921
-180.884, -96.355, 18.161, 25.954
-180.879, -96.959, 18.124, 25.987
-180.875, -97.561, 18.078, 26.020
-180.870, -98.162, 18.024, 26.053
-180.866, -98.761, 17.963, 26.086
-180.861, -99.357, 17.896, 26.119
-180.856, -99.951, 17.826, 26.152
-180.852, -100.543, 17.753, 26.185
-180.847, -101.132, 17.678, 26.218
-180.842, -101.719, 17.603, 26.251
-180.838, -102.304, 17.529, 26.284
-180.833, -102.886, 17.456, 26.317
-180.828, -103.466, 17.386, 26.350
-180.824, -104.043, 17.320, 26.383
-180.819, -104.619, 17.257, 26.416
-180.815, -105.192, 17.198, 26.449
-180.810, -105.764, 17.144, 26.482
-180.805, -106.334, 17.095, 26.515
-180.801, -106.903, 17.050, 26.548
-180.796, -107.470, 17.010, 26.581
-180.791, -108.037, 16.974, 26.614
-180.786, -108.602, 16.943, 26.647
-180.782, -109.166, 16.916, 26.680
-180.777, -109.730, 16.893, 26.713
-180.772, -110.292, 16.874, 26.746
-180.768, -110.855, 16.858, 26.779
-180.763, -111.416, 16.846, 26.812
-180.758, -111.978, 16.836, 26.845
-180.753, -112.539, 16.828, 26.878
-180.749, -113.100, 16.821, 26.911
-180.744, -113.661, 16.816, 26.944
-180.739, -114.222, 16.812, 26.977
-180.734, -114.782, 16.809, 27.010
-180.729, -115.342, 16.805, 27.043
-180.724, -115.903, 16.800, 27.076
-180.720, -116.463, 16.795, 27.109
-180.715, -117.022, 16.789, 27.142
-180.710, -117.582, 16.781, 27.175
-180.705, -118.141, 16.770, 27.208
-180.700, -118.700, 16.758, 27.241
-180.695, -119.258, 16.743, 27.274
-180.690, -119.816, 16.725, 27.307
-180.685, -120.373, 16.705, 27.340
-180.680, -120.929, 16.683, 27.373
-180.675, -121.484, 16.657, 27.406
-180.670, -122.038, 16.629, 27.439
-180.665, -122.592, 16.599, 27.472
-180.660, -123.144, 16.567, 27.505
-180.655, -123.695, 16.533, 27.538
-180.650, -124.245, 16.497, 27.571
-180.645, -124.794, 16.461, 27.604
-180.640, -125.342, 16.423, 27.637
-180.635, -125.888, 16.384, 27.670
-180.630, -126.433, 16.346, 27.703
-180.625, -126.977, 16.307, 27.736
-180.620, -127.520, 16.269, 27.769
-180.615, -128.061, 16.231, 27.802
-180.610, -128.601, 16.194, 27.835
-180.605, -129.140, 16.157, 27.868
-180.599, -129.677, 16.122, 27.901
-180.594, -130.214, 16.088, 27.934
-180.589, -130.749, 16.056, 27.967
-180.584, -131.284, 16.024, 28.000
-180.579, -131.817, 15.994, 28.033
-180.574, -132.349, 15.965, 28.066
-180.569, -132.881, 15.938, 28.099
-180.563, -133.412, 15.912, 28.132
-180.558, -133.941, 15.887, 28.165
-180.553, -134.470, 15.863, 28.198
-180.548, -134.999, 15.840, 28.231
-180.543, -135.526, 15.818, 28.264
-180.537, -136.053, 15.797, 28.297
-180.532, -136.579, 15.776, 28.330
-180.527, -137.104, 15.756, 28.363
-180.522, -137.629, 15.736, 28.396
-180.516, -138.153, 15.716, 28.429
-180.511, -138.677, 15.696, 28.462
-180.506, -139.199, 15.676, 28.495
-180.500, -139.721, 15.656, 28.528
-180.495, -140.243, 15.636, 28.561
-180.490, -140.763, 15.615, 28.594
-180.484, -141.283, 15.593, 28.627
-180.479, -141.803, 15.571, 28.660
-180.473, -142.321, 15.549, 28.693
-180.468, -142.839, 15.526, 28.726
-180.463, -143.356, 15.502, 28.759
-180.457, -143.872, 15.477, 28.792
-180.452, -144.387, 15.452, 28.825
-180.446, -144.901, 15.426, 28.858
-180.441, -145.415, 15.400, 28.891
-180.435, -145.927, 15.374, 28.924
-180.430, -146.439, 15.347, 28.957
-180.424, -146.950, 15.319, 28.990
-180.419, -147.460, 15.291, 29.023
-180.413, -147.969, 15.264, 29.056
-180.408, -148.477, 15.236, 29.089
-180.402, -148.984, 15.208, 29.122
-180.396, -149.490, 15.180, 29.155
-180.391, -149.995, 15.152, 29.188
-180.385, -150.500, 15.125, 29.221
-180.379, -151.003, 15.097, 29.254
-180.374, -151.506, 15.070, 29.287
-180.368, -152.007, 15.043, 29.320
-180.362, -152.508, 15.017, 29.353
-180.357, -153.008, 14.991, 29.386
-180.351, -153.507, 14.965, 29.419
-180.345, -154.005, 14.940, 29.452
-180.339, -154.502, 14.915, 29.485
-180.334, -154.999, 14.890, 29.518
-180.328, -155.495, 14.866, 29.551
-180.322, -155.990, 14.842, 29.584
-180.316, -156.484, 14.819, 29.617
-180.310, -156.977, 14.795, 29.650
-180.305, -157.470, 14.772, 29.683
-180.299, -157.961, 14.749, 29.716
-180.293, -158.453, 14.726, 29.749
-180.287, -158.943, 14.703, 29.782
-180.281, -159.432, 14.681, 29.815
-180.275, -159.921, 14.658, 29.848
-180.269, -160.409, 14.635, 29.881
-180.263, -160.896, 14.613, 29.914
-180.257, -161.383, 14.590, 29.947
-180.251, -161.869, 14.567, 29.980
-180.244, -162.354, 14.544, 30.013
-180.238, -162.838, 14.521, 30.046
-180.232, -163.321, 14.497, 30.079
-180.226, -163.804, 14.474, 30.112
-180.220, -164.286, 14.451, 30.145
-180.213, -164.767, 14.427, 30.178
-180.207, -165.247, 14.403, 30.211
-180.201, -165.726, 14.379, 30.244
-180.194, -166.205, 14.356, 30.277
-180.188, -166.683, 14.332, 30.310
-180.182, -167.160, 14.307, 30.343
-180.175, -167.636, 14.283, 30.376
-180.169, -168.112, 14.259, 30.409
-180.162, -168.586, 14.235, 30.442
-180.156, -169.060, 14.211, 30.475
-180.149, -169.533, 14.187, 30.508
-180.142, -170.005, 14.163, 30.541
-180.136, -170.477, 14.139, 30.574
-180.129, -170.948, 14.115, 30.607
-180.122, -171.417, 14.091, 30.640
-180.115, -171.887, 14.068, 30.673
-180.108, -172.355, 14.044, 30.706
-180.101, -172.822, 14.021, 30.739
-180.094, -173.289, 13.997, 30.772
-180.087, -173.755, 13.974, 30.805
-180.080, -174.220, 13.951, 30.838
-180.073, -174.685, 13.928, 30.871
-180.066, -175.148, 13.905, 30.904
-180.058, -175.611, 13.883, 30.937
-180.051, -176.073, 13.860, 30.970
-180.043, -176.535, 13.837, 31.003
-180.035, -176.995, 13.815, 31.036
-180.026, -177.455, 13.792, 31.069
-180.018, -177.914, 13.770, 31.102
-180.008, -178.372, 13.748, 31.135
-179.998, -178.830, 13.725, 31.168
-179.988, -179.287, 13.703, 31.201
-179.977, -179.743, 13.681, 31.234
-179.965, -180.198, 13.658, 31.267
-179.952, -180.653, 13.636, 31.300
-179.938, -181.107, 13.614, 31.333
-179.923, -181.560, 13.592, 31.366
-179.907, -182.012, 13.569, 31.399
-179.889, -182.463, 13.547, 31.432
-179.870, -182.914, 13.524, 31.465
-179.850, -183.363, 13.502, 31.498
-179.829, -183.812, 13.480, 31.531
-179.805, -184.261, 13.458, 31.564
-179.781, -184.708, 13.435, 31.597
-179.754, -185.154, 13.413, 31.630
-179.726, -185.600, 13.390, 31.663
-179.695, -186.045, 13.368, 31.696
-179.663, -186.488, 13.346, 31.729
-179.629, -186.931, 13.324, 31.762
-179.593, -187.373, 13.301, 31.795
-179.555, -187.814, 13.279, 31.828
-179.515, -188.255, 13.257, 31.861
-179.472, -188.694, 13.235, 31.894
-179.428, -189.132, 13.213, 31.927
-179.381, -189.569, 13.191, 31.960
-179.332, -190.006, 13.169, 31.993
-179.280, -190.441, 13.147, 32.026
-179.227, -190.875, 13.126, 32.059
-179.171, -191.308, 13.104, 32.092
-179.113, -191.741, 13.083, 32.125
-179.052, -192.172, 13.061, 32.158
-178.989, -192.602, 13.040, 32.191
-178.924, -193.031, 13.019, 32.224
-178.857, -193.459, 12.998, 32.257
-178.788, -193.886, 12.977, 32.290
-178.716, -194.312, 12.956, 32.323
-178.642, -194.737, 12.935, 32.356
-178.566, -195.161, 12.914, 32.389
-178.487, -195.583, 12.893, 32.422
-178.406, -196.005, 12.872, 32.455
-178.323, -196.425, 12.851, 32.488
-178.239, -196.844, 12.831, 32.521
-178.152, -197.262, 12.812, 32.554
-178.063, -197.680, 12.796, 32.587
-177.973, -198.096, 12.784, 32.620
-177.880, -198.512, 12.777, 32.653
-177.785, -198.927, 12.774, 32.686
-177.688, -199.341, 12.777, 32.719
-177.590, -199.756, 12.786, 32.752
-177.489, -200.171, 12.798, 32.785
-177.386, -200.585, 12.817, 32.818
-177.282, -201.000, 12.839, 32.851
-177.175, -201.416, 12.866, 32.884
-177.066, -201.831, 12.896, 32.917
-176.955, -202.248, 12.931, 32.950
-176.841, -202.665, 12.969, 32.983
-176.725, -203.082, 13.011, 33.016
-176.608, -203.501, 13.055, 33.049
-176.488, -203.921, 13.102, 33.082
-176.365, -204.342, 13.151, 33.115
-176.241, -204.763, 13.202, 33.148
-176.113, -205.186, 13.256, 33.181
-175.984, -205.610, 13.310, 33.214
-175.852, -206.035, 13.367, 33.247
-175.717, -206.462, 13.424, 33.280
-175.580, -206.889, 13.482, 33.313
-175.440, -207.318, 13.542, 33.346
-175.298, -207.748, 13.601, 33.379
-175.153, -208.180, 13.662, 33.412
-175.006, -208.612, 13.723, 33.445
-174.856, -209.046, 13.784, 33.478
-174.703, -209.481, 13.844, 33.511
-174.548, -209.917, 13.905, 33.544
-174.390, -210.355, 13.966, 33.577
-174.230, -210.793, 14.026, 33.610
-174.066, -211.233, 14.086, 33.643
-173.900, -211.673, 14.146, 33.676
-173.731, -212.115, 14.204, 33.709
-173.560, -212.558, 14.263, 33.742
-173.385, -213.002, 14.320, 33.775
-173.208, -213.447, 14.377, 33.808
-173.028, -213.892, 14.433, 33.841
-172.846, -214.339, 14.489, 33.874
-172.661, -214.786, 14.543, 33.907
-172.473, -215.235, 14.597, 33.940
-172.283, -215.684, 14.649, 33.973
-172.090, -216.134, 14.702, 34.006
-171.895, -216.584, 14.753, 34.039
-171.697, -217.036, 14.804, 34.072
-171.497, -217.488, 14.854, 34.105
-171.295, -217.941, 14.903, 34.138
-171.090, -218.395, 14.952, 34.171
-170.883, -218.849, 15.000, 34.204
-170.673, -219.305, 15.047, 34.237
-170.461, -219.760, 15.094, 34.270
-170.247, -220.217, 15.141, 34.303
-170.031, -220.674, 15.187, 34.336
-169.813, -221.132, 15.233, 34.369
-169.592, -221.591, 15.279, 34.402
-169.369, -222.050, 15.325, 34.435
-169.144, -222.509, 15.370, 34.468
-168.917, -222.970, 15.416, 34.501
-168.687, -223.431, 15.461, 34.534
-168.456, -223.892, 15.507, 34.567
-168.222, -224.355, 15.553, 34.600
-167.987, -224.818, 15.598, 34.633
-167.749, -225.281, 15.645, 34.666
-167.509, -225.746, 15.691, 34.699
-167.268, -226.211, 15.737, 34.732
-167.024, -226.677, 15.784, 34.765
-166.778, -227.143, 15.832, 34.798
-166.531, -227.611, 15.879, 34.831
-166.281, -228.079, 15.927, 34.864
-166.030, -228.548, 15.975, 34.897
-165.777, -229.018, 16.024, 34.930
-165.522, -229.488, 16.073, 34.963
-165.265, -229.960, 16.122, 34.996
-165.007, -230.433, 16.172, 35.029
-164.747, -230.906, 16.222, 35.062
-164.485, -231.381, 16.272, 35.095
-164.221, -231.856, 16.323, 35.128
-163.955, -232.332, 16.374, 35.161
-163.688, -232.810, 16.426, 35.194
-163.419, -233.288, 16.478, 35.227
-163.148, -233.768, 16.530, 35.260
-162.876, -234.248, 16.582, 35.293
-162.602, -234.730, 16.635, 35.326
-162.327, -235.213, 16.688, 35.359
-162.050, -235.697, 16.742, 35.392
-161.771, -236.182, 16.795, 35.425
-161.491, -236.668, 16.849, 35.458
-161.210, -237.156, 16.903, 35.491
-160.927, -237.644, 16.958, 35.524
-160.642, -238.134, 17.012, 35.557
-160.356, -238.626, 17.067, 35.590
-160.069, -239.118, 17.122, 35.623
-159.780, -239.612, 17.177, 35.656
-159.490, -240.108, 17.233, 35.689
-159.198, -240.604, 17.288, 35.722
-158.905, -241.102, 17.344, 35.755
-158.612, -241.602, 17.400, 35.788
-158.316, -242.103, 17.456, 35.821
-158.020, -242.605, 17.512, 35.854
-157.723, -243.109, 17.569, 35.887
-157.424, -243.615, 17.625, 35.920
-157.124, -244.122, 17.682, 35.953
-156.824, -244.630, 17.739, 35.986
-156.522, -245.141, 17.796, 36.019
-156.220, -245.653, 17.853, 36.052
-155.917, -246.167, 17.910, 36.085
-155.613, -246.682, 17.967, 36.118
-155.308, -247.199, 18.024, 36.151
-155.003, -247.719, 18.082, 36.184
-154.698, -248.240, 18.139, 36.217
-154.392, -248.763, 18.196, 36.250
-154.085, -249.288, 18.254, 36.283
-153.779, -249.816, 18.311, 36.316
-153.472, -250.345, 18.369, 36.349
-153.166, -250.877, 18.426, 36.382
-152.859, -251.411, 18.484, 36.415
-152.554, -251.948, 18.541, 36.448
-152.248, -252.486, 18.599, 36.481
-151.943, -253.028, 18.656, 36.514
-151.639, -253.572, 18.714, 36.547
-151.335, -254.119, 18.770, 36.580
-151.033, -254.668, 18.826, 36.613
-150.731, -255.220, 18.881, 36.646
-150.431, -255.775, 18.933, 36.679
-150.132, -256.332, 18.984, 36.712
-149.835, -256.892, 19.031, 36.745
-149.540, -257.454, 19.073, 36.778
-149.246, -258.019, 19.111, 36.811
-148.954, -258.586, 19.143, 36.844
-148.665, -259.155, 19.168, 36.877
-148.379, -259.727, 19.185, 36.910
-148.096, -260.300, 19.194, 36.943
-147.815, -260.874, 19.194, 36.976
-147.537, -261.450, 19.185, 37.009
-147.264, -262.027, 19.166, 37.042
-146.994, -262.605, 19.138, 37.075
-146.728, -263.183, 19.101, 37.108
-146.466, -263.761, 19.056, 37.141
-146.208, -264.340, 19.006, 37.174
-145.955, -264.918, 18.950, 37.207
-145.706, -265.497, 18.894, 37.240
-145.462, -266.075, 18.839, 37.273
-145.223, -266.654, 18.787, 37.306
-144.987, -267.232, 18.740, 37.339
-144.756, -267.811, 18.698, 37.372
-144.530, -268.390, 18.661, 37.405
-144.307, -268.970, 18.632, 37.438
-144.089, -269.551, 18.608, 37.471
-143.875, -270.132, 18.591, 37.504
-143.664, -270.715, 18.580, 37.537
-143.457, -271.298, 18.575, 37.570
-143.253, -271.883, 18.576, 37.603
-143.054, -272.469, 18.581, 37.636
-142.857, -273.057, 18.591, 37.669
-142.664, -273.647, 18.606, 37.702
-142.475, -274.238, 18.624, 37.735
-142.288, -274.831, 18.646, 37.768
-142.104, -275.425, 18.671, 37.801
-141.923, -276.022, 18.698, 37.834
-141.746, -276.620, 18.728, 37.867
-141.571, -277.220, 18.760, 37.900
-141.399, -277.823, 18.792, 37.933
-141.230, -278.427, 18.826, 37.966
-141.064, -279.033, 18.859, 37.999
-140.900, -279.641, 18.893, 38.032
-140.740, -280.251, 18.926, 38.065
-140.582, -280.862, 18.957, 38.098
-140.427, -281.476, 18.986, 38.131
-140.274, -282.090, 19.012, 38.164
-140.125, -282.707, 19.034, 38.197
-139.978, -283.324, 19.052, 38.230
-139.834, -283.943, 19.064, 38.263
-139.693, -284.563, 19.071, 38.296
-139.555, -285.183, 19.071, 38.329
-139.420, -285.804, 19.063, 38.362
-139.288, -286.425, 19.048, 38.395
-139.159, -287.045, 19.025, 38.428
-139.034, -287.666, 18.995, 38.461
-138.911, -288.285, 18.957, 38.494
-138.791, -288.904, 18.914, 38.527
-138.675, -289.522, 18.864, 38.560
-138.562, -290.139, 18.809, 38.593
-138.452, -290.754, 18.751, 38.626
-138.346, -291.368, 18.689, 38.659
-138.242, -291.980, 18.626, 38.692
-138.142, -292.591, 18.560, 38.725
-138.044, -293.200, 18.495, 38.758
-137.950, -293.807, 18.430, 38.791
-137.860, -294.413, 18.366, 38.824
-137.772, -295.017, 18.304, 38.857
-137.687, -295.619, 18.244, 38.890
-137.605, -296.220, 18.186, 38.923
-137.526, -296.819, 18.132, 38.956
-137.451, -297.418, 18.081, 38.989
-137.378, -298.015, 18.033, 39.022
-137.308, -298.610, 17.989, 39.055
-137.240, -299.205, 17.949, 39.088
-137.176, -299.799, 17.912, 39.121
-137.114, -300.392, 17.878, 39.154
-137.055, -300.984, 17.848, 39.187
-136.999, -301.576, 17.821, 39.220
-136.946, -302.167, 17.797, 39.253
-136.895, -302.758, 17.776, 39.286
-136.847, -303.348, 17.757, 39.319
-136.802, -303.938, 17.741, 39.352
-136.759, -304.528, 17.726, 39.385
-136.719, -305.117, 17.713, 39.418
-136.682, -305.706, 17.701, 39.451
-136.648, -306.295, 17.690, 39.484
-136.616, -306.883, 17.680, 39.517
-136.587, -307.472, 17.669, 39.550
-136.560, -308.060, 17.659, 39.583
-136.537, -308.648, 17.649, 39.616
-136.516, -309.236, 17.638, 39.649
-136.498, -309.823, 17.625, 39.682
-136.483, -310.410, 17.611, 39.715
-136.470, -310.996, 17.597, 39.748
-136.461, -311.582, 17.580, 39.781
-136.454, -312.168, 17.562, 39.814
-136.451, -312.753, 17.541, 39.847
-136.450, -313.337, 17.519, 39.880
-136.453, -313.920, 17.495, 39.913
-136.458, -314.502, 17.468, 39.946
-136.466, -315.083, 17.440, 39.979
-136.478, -315.664, 17.410, 40.012
-136.493, -316.243, 17.379, 40.045
-136.510, -316.821, 17.346, 40.078
-136.531, -317.398, 17.311, 40.111
-136.555, -317.973, 17.276, 40.144
-136.582, -318.547, 17.240, 40.177
-136.612, -319.120, 17.203, 40.210
-136.645, -319.691, 17.166, 40.243
-136.682, -320.261, 17.129, 40.276
-136.721, -320.830, 17.092, 40.309
-136.764, -321.397, 17.055, 40.342
-136.810, -321.962, 17.018, 40.375
-136.859, -322.526, 16.982, 40.408
-136.911, -323.089, 16.947, 40.441
-136.966, -323.650, 16.913, 40.474
-137.025, -324.210, 16.879, 40.507
-137.086, -324.768, 16.846, 40.540
-137.152, -325.325, 16.814, 40.573
-137.220, -325.880, 16.784, 40.606
-137.292, -326.434, 16.754, 40.639
-137.367, -326.987, 16.726, 40.672
-137.445, -327.538, 16.699, 40.705
-137.527, -328.088, 16.672, 40.738
-137.612, -328.636, 16.646, 40.771
-137.700, -329.183, 16.621, 40.804
-137.792, -329.729, 16.597, 40.837
-137.888, -330.273, 16.573, 40.870
-137.987, -330.816, 16.550, 40.903
-138.090, -331.357, 16.527, 40.936
-138.196, -331.897, 16.505, 40.969
-138.306, -332.435, 16.482, 41.002
-138.420, -332.972, 16.459, 41.035
-138.537, -333.507, 16.437, 41.068
-138.659, -334.041, 16.414, 41.101
-138.784, -334.573, 16.392, 41.134
-138.913, -335.103, 16.369, 41.167
-139.045, -335.631, 16.346, 41.200
-139.182, -336.158, 16.323, 41.233
-139.322, -336.683, 16.300, 41.266
-139.465, -337.206, 16.276, 41.299
-139.613, -337.728, 16.251, 41.332
-139.763, -338.247, 16.226, 41.365
-139.918, -338.764, 16.201, 41.398
-140.076, -339.280, 16.176, 41.431
-140.237, -339.794, 16.150, 41.464
-140.401, -340.305, 16.124, 41.497
-140.569, -340.815, 16.097, 41.530
-140.739, -341.323, 16.070, 41.563
-140.913, -341.829, 16.043, 41.596
-141.088, -342.333, 16.016, 41.629
-141.267, -342.835, 15.988, 41.662
-141.449, -343.335, 15.960, 41.695
-141.633, -343.833, 15.932, 41.728
-141.820, -344.330, 15.904, 41.761
-142.009, -344.824, 15.876, 41.794
-142.200, -345.316, 15.848, 41.827
-142.394, -345.807, 15.820, 41.860
-142.589, -346.296, 15.792, 41.893
-142.787, -346.783, 15.764, 41.926
-142.987, -347.268, 15.736, 41.959
-143.188, -347.751, 15.709, 41.992
-143.392, -348.233, 15.681, 42.025
-143.597, -348.713, 15.654, 42.058
-143.805, -349.191, 15.627, 42.091
-144.014, -349.667, 15.600, 42.124
-144.224, -350.142, 15.573, 42.157
-144.437, -350.614, 15.548, 42.190
-144.651, -351.086, 15.525, 42.223
-144.867, -351.556, 15.506, 42.256
-145.084, -352.024, 15.490, 42.289
-145.303, -352.491, 15.480, 42.322
-145.524, -352.958, 15.475, 42.355
-145.747, -353.423, 15.475, 42.388
-145.971, -353.888, 15.481, 42.421
-146.197, -354.352, 15.491, 42.454
-146.424, -354.816, 15.507, 42.487
-146.654, -355.280, 15.527, 42.520
-146.885, -355.744, 15.551, 42.553
-147.118, -356.209, 15.580, 42.586
-147.353, -356.673, 15.612, 42.619
-147.589, -357.138, 15.648, 42.652
-147.827, -357.604, 15.688, 42.685
-148.067, -358.070, 15.731, 42.718
-148.308, -358.537, 15.776, 42.751
-148.551, -359.005, 15.824, 42.784
-148.796, -359.474, 15.875, 42.817
-149.043, -359.944, 15.928, 42.850
-149.291, -360.415, 15.983, 42.883
-149.540, -360.888, 16.040, 42.916
-149.792, -361.362, 16.098, 42.949
-150.045, -361.837, 16.158, 42.982
-150.299, -362.313, 16.219, 43.015
-150.555, -362.792, 16.282, 43.048
-150.813, -363.271, 16.346, 43.081
-151.072, -363.753, 16.411, 43.114
-151.333, -364.236, 16.476, 43.147
-151.595, -364.720, 16.543, 43.180
-151.859, -365.207, 16.610, 43.213
-152.124, -365.695, 16.677, 43.246
-152.391, -366.185, 16.746, 43.279
-152.659, -366.676, 16.814, 43.312
-152.928, -367.170, 16.883, 43.345
-153.199, -367.665, 16.952, 43.378
-153.471, -368.162, 17.022, 43.411
-153.745, -368.662, 17.091, 43.444
-154.020, -369.163, 17.161, 43.477
-154.296, -369.666, 17.230, 43.510
-154.573, -370.171, 17.299, 43.543
-154.852, -370.678, 17.369, 43.576
-155.132, -371.186, 17.438, 43.609
-155.413, -371.697, 17.507, 43.642
-155.695, -372.210, 17.576, 43.675
-155.978, -372.725, 17.644, 43.708
-156.263, -373.242, 17.712, 43.741
-156.548, -373.760, 17.780, 43.774
-156.835, -374.281, 17.847, 43.807
-157.123, -374.804, 17.914, 43.840
-157.411, -375.329, 17.981, 43.873
-157.701, -375.855, 18.047, 43.906
-157.991, -376.384, 18.113, 43.939
-158.282, -376.915, 18.178, 43.972
-158.574, -377.448, 18.243, 44.005
-158.867, -377.982, 18.308, 44.038
-159.161, -378.519, 18.372, 44.071
-159.456, -379.058, 18.435, 44.104
-159.751, -379.598, 18.498, 44.137
-160.047, -380.141, 18.561, 44.170
-160.344, -380.686, 18.623, 44.203
-160.641, -381.233, 18.685, 44.236
-160.939, -381.781, 18.746, 44.269
-161.237, -382.332, 18.807, 44.302
-161.536, -382.885, 18.868, 44.335
-161.836, -383.440, 18.928, 44.368
-162.136, -383.996, 18.988, 44.401
-162.436, -384.555, 19.048, 44.434
-162.737, -385.116, 19.108, 44.467
-163.038, -385.679, 19.167, 44.500
-163.339, -386.244, 19.226, 44.533
-163.641, -386.811, 19.285, 44.566
-163.943, -387.380, 19.343, 44.599
-164.245, -387.952, 19.402, 44.632
-164.548, -388.525, 19.460, 44.665
-164.850, -389.100, 19.519, 44.698
-165.153, -389.678, 19.577, 44.731
-165.456, -390.257, 19.635, 44.764
-165.759, -390.839, 19.693, 44.797
-166.062, -391.423, 19.752, 44.830
-166.365, -392.009, 19.810, 44.863
-166.668, -392.597, 19.868, 44.896
-166.971, -393.188, 19.926, 44.929
-167.274, -393.780, 19.985, 44.962
-167.577, -394.375, 20.043, 44.995
-167.880, -394.973, 20.101, 45.028
-168.182, -395.572, 20.160, 45.061
-168.485, -396.174, 20.219, 45.094
-168.787, -396.778, 20.277, 45.127
-169.089, -397.385, 20.336, 45.160
-169.390, -397.993, 20.395, 45.193
-169.691, -398.605, 20.455, 45.226
-169.992, -399.218, 20.514, 45.259
-170.292, -399.834, 20.573, 45.292
-170.592, -400.452, 20.633, 45.325
-170.892, -401.073, 20.693, 45.358
-171.191, -401.696, 20.753, 45.391
-171.489, -402.322, 20.813, 45.424
-171.787, -402.950, 20.872, 45.457
-172.084, -403.581, 20.931, 45.490
-172.381, -404.214, 20.988, 45.523
-172.677, -404.850, 21.044, 45.556
-172.972, -405.487, 21.098, 45.589
-173.266, -406.127, 21.148, 45.622
-173.560, -406.770, 21.195, 45.655
-173.852, -407.414, 21.236, 45.688
-174.143, -408.060, 21.272, 45.721
-174.433, -408.708, 21.300, 45.754
-174.721, -409.357, 21.320, 45.787
-175.008, -410.007, 21.330, 45.820
-175.292, -410.658, 21.329, 45.853
-175.575, -411.310, 21.317, 45.886
-175.855, -411.961, 21.293, 45.919
-176.133, -412.613, 21.257, 45.952
-176.408, -413.264, 21.211, 45.985
-176.681, -413.914, 21.155, 46.018
-176.950, -414.563, 21.089, 46.051
-177.216, -415.211, 21.017, 46.084
-177.479, -415.857, 20.938, 46.117
-177.739, -416.502, 20.855, 46.150
